	Open	High	Low	Close	Volume	TradingDate	Code
0	14300.0	14400.0	14100.0	14200.0	3125200	2022-11-11 02:00:00	SSI
1	14200.0	14500.0	13950.0	14450.0	3184600	2022-11-11 02:30:00	SSI
2	14450.0	14500.0	14050.0	14100.0	1034000	2022-11-11 03:00:00	SSI
3	14150.0	14450.0	14100.0	14300.0	1231800	2022-11-11 03:30:00	SSI
4	14300.0	14400.0	14050.0	14100.0	802400	2022-11-11 04:00:00	SSI
5	14200.0	14200.0	14200.0	14200.0	10000	2022-11-11 04:30:00	SSI
6	14200.0	14600.0	14050.0	14450.0	2789600	2022-11-11 06:00:00	SSI
7	14500.0	14500.0	14250.0	14300.0	1192400	2022-11-11 06:30:00	SSI
8	14250.0	14450.0	13800.0	13950.0	5606500	2022-11-11 07:00:00	SSI
9	14000.0	14100.0	13950.0	14100.0	883400	2022-11-11 07:30:00	SSI
10	14100.0	14100.0	14100.0	14100.0	0	2022-11-11 08:00:00	SSI
11	13800.0	14000.0	13200.0	13400.0	1875500	2022-11-14 02:00:00	SSI
12	13400.0	14300.0	13350.0	14050.0	2544400	2022-11-14 02:30:00	SSI
13	14050.0	14200.0	14000.0	14050.0	1529900	2022-11-14 03:00:00	SSI
14	14100.0	14100.0	13800.0	13800.0	847300	2022-11-14 03:30:00	SSI
15	13850.0	14150.0	13550.0	14000.0	2191400	2022-11-14 04:00:00	SSI
16	14000.0	14000.0	14000.0	14000.0	0	2022-11-14 04:30:00	SSI
17	14000.0	14050.0	13550.0	13550.0	1113800	2022-11-14 06:00:00	SSI
18	13550.0	13950.0	13350.0	13900.0	3043200	2022-11-14 06:30:00	SSI
19	13900.0	14500.0	13850.0	14350.0	6916400	2022-11-14 07:00:00	SSI
20	14300.0	14300.0	14250.0	14250.0	498200	2022-11-14 07:30:00	SSI
21	14250.0	14250.0	14250.0	14250.0	0	2022-11-14 08:00:00	SSI
22	14000.0	14250.0	13950.0	14050.0	876800	2022-11-15 02:00:00	SSI
23	14100.0	14200.0	13750.0	13800.0	1216200	2022-11-15 02:30:00	SSI
24	13800.0	13800.0	13550.0	13600.0	1553500	2022-11-15 03:00:00	SSI
25	13550.0	13650.0	13350.0	13500.0	2779300	2022-11-15 03:30:00	SSI
26	13500.0	14200.0	13400.0	14000.0	2373500	2022-11-15 04:00:00	SSI
27	14000.0	14000.0	14000.0	14000.0	1000	2022-11-15 04:30:00	SSI
28	14000.0	14000.0	13400.0	13450.0	2087900	2022-11-15 06:00:00	SSI
29	13400.0	13600.0	13300.0	13350.0	5503400	2022-11-15 06:30:00	SSI
30	13350.0	14250.0	13300.0	13400.0	6393900	2022-11-15 07:00:00	SSI
31	13400.0	13900.0	13400.0	13900.0	1445000	2022-11-15 07:30:00	SSI
32	13900.0	13900.0	13900.0	13900.0	0	2022-11-15 08:00:00	SSI
33	13100.0	13550.0	13100.0	13200.0	1787800	2022-11-16 02:00:00	SSI
34	13200.0	13450.0	13200.0	13400.0	2286900	2022-11-16 02:30:00	SSI
35	13400.0	13400.0	13050.0	13250.0	3589400	2022-11-16 03:00:00	SSI
36	13250.0	14800.0	13250.0	14000.0	5499200	2022-11-16 03:30:00	SSI
37	14000.0	14750.0	14000.0	14600.0	3212000	2022-11-16 04:00:00	SSI
38	14550.0	14600.0	14500.0	14600.0	33700	2022-11-16 04:30:00	SSI
39	14550.0	14850.0	14500.0	14850.0	6235300	2022-11-16 06:00:00	SSI
40	14850.0	14850.0	14800.0	14850.0	4091700	2022-11-16 06:30:00	SSI
41	14850.0	14850.0	14850.0	14850.0	237500	2022-11-16 07:00:00	SSI
42	14850.0	14850.0	14850.0	14850.0	25000	2022-11-16 07:30:00	SSI
43	15600.0	15650.0	15500.0	15600.0	1312500	2022-11-17 03:00:00	SSI
44	15600.0	15650.0	15350.0	15400.0	1303000	2022-11-17 03:30:00	SSI
45	15450.0	15500.0	15350.0	15400.0	999600	2022-11-17 04:00:00	SSI
46	15400.0	15400.0	15400.0	15400.0	100	2022-11-17 04:30:00	SSI
47	15400.0	15400.0	15200.0	15400.0	2768200	2022-11-17 06:00:00	SSI
48	15400.0	15700.0	15350.0	15600.0	3008300	2022-11-17 06:30:00	SSI
49	15600.0	15850.0	15600.0	15750.0	6933700	2022-11-17 07:00:00	SSI
50	15750.0	15800.0	15750.0	15800.0	701100	2022-11-17 07:30:00	SSI
51	15750.0	15800.0	15500.0	15600.0	1393700	2022-11-18 02:00:00	SSI
52	15600.0	15850.0	15550.0	15800.0	1448500	2022-11-18 02:30:00	SSI
53	15850.0	15950.0	15650.0	15850.0	2604400	2022-11-18 03:00:00	SSI
