	Open	High	Low	Close	Volume	TradingDate	Code
0	60000.0	60000.0	60000.0	60000.0	2500	2022-05-10 02:00:00	S55
1	60000.0	60000.0	60000.0	60000.0	0	2022-05-10 03:00:00	S55
2	60000.0	60000.0	60000.0	60000.0	0	2022-05-10 04:00:00	S55
3	60000.0	60000.0	60000.0	60000.0	0	2022-05-10 06:00:00	S55
4	60000.0	60000.0	60000.0	60000.0	3700	2022-05-10 07:00:00	S55
5	60000.0	60000.0	60000.0	60000.0	0	2022-05-10 08:00:00	S55
6	60980.0	60980.0	60980.0	60980.0	2300	2022-05-11 02:00:00	S55
7	60980.0	60980.0	60980.0	60980.0	0	2022-05-11 03:00:00	S55
8	59800.0	59800.0	59800.0	59800.0	100	2022-05-11 04:00:00	S55
9	59800.0	59800.0	59800.0	59800.0	0	2022-05-11 06:00:00	S55
10	60000.0	60490.0	60000.0	60490.0	3600	2022-05-11 07:00:00	S55
11	60490.0	60490.0	60000.0	60000.0	4100	2022-05-12 02:00:00	S55
12	60000.0	60000.0	60000.0	60000.0	0	2022-05-12 03:00:00	S55
13	60000.0	60000.0	60000.0	60000.0	0	2022-05-12 04:00:00	S55
14	60000.0	60000.0	60000.0	60000.0	0	2022-05-12 06:00:00	S55
15	60000.0	60000.0	60000.0	60000.0	0	2022-05-12 07:00:00	S55
16	60000.0	60000.0	60000.0	60000.0	0	2022-05-12 08:00:00	S55
17	54690.0	54690.0	54100.0	54100.0	600	2022-05-13 07:00:00	S55
18	54100.0	54100.0	54100.0	54100.0	0	2022-05-13 08:00:00	S55
19	57050.0	59310.0	57050.0	59020.0	9700	2022-05-16 02:00:00	S55
20	59020.0	59020.0	59020.0	59020.0	0	2022-05-16 03:00:00	S55
21	59020.0	59020.0	59020.0	59020.0	0	2022-05-16 04:00:00	S55
22	59020.0	59020.0	59020.0	59020.0	0	2022-05-16 06:00:00	S55
23	59020.0	59020.0	59020.0	59020.0	0	2022-05-16 07:00:00	S55
