	Open	High	Low	Close	Volume	TradingDate	Code
0	19275.0	19275.0	18224.0	19275.0	366930	2010-10-13	ELC
1	19275.0	19626.0	19100.0	19275.0	102890	2010-10-14	ELC
2	18399.0	19275.0	18399.0	18399.0	79650	2010-10-15	ELC
3	18399.0	18574.0	17698.0	18049.0	67420	2010-10-18	ELC
4	18224.0	18750.0	17523.0	18224.0	64120	2010-10-19	ELC
5	17383.0	18224.0	17383.0	18224.0	11000	2010-10-20	ELC
6	18049.0	18224.0	17523.0	18224.0	20500	2010-10-21	ELC
7	18224.0	18224.0	18049.0	18224.0	26000	2010-10-22	ELC
8	17523.0	18224.0	17523.0	18224.0	26200	2010-10-25	ELC
9	18049.0	18750.0	18049.0	18399.0	17310	2010-10-26	ELC
10	18574.0	18750.0	17523.0	18399.0	20750	2010-10-27	ELC
11	17698.0	18049.0	17488.0	17523.0	16160	2010-10-28	ELC
12	17698.0	17873.0	16822.0	17873.0	18000	2010-10-29	ELC
13	18224.0	18224.0	17873.0	18049.0	710	2010-11-01	ELC
14	18049.0	18224.0	17172.0	17348.0	5200	2010-11-02	ELC
15	16507.0	17873.0	16507.0	17523.0	6680	2010-11-03	ELC
16	16666.0	17844.0	16666.0	17844.0	9630	2010-11-04	ELC
17	17844.0	17844.0	17844.0	17844.0	3000	2010-11-05	ELC
18	17844.0	17844.0	17309.0	17844.0	29730	2010-11-08	ELC
19	17130.0	17844.0	16952.0	17773.0	11060	2010-11-09	ELC
20	17773.0	17773.0	16916.0	17737.0	3500	2010-11-10	ELC
21	16988.0	17666.0	16916.0	17666.0	2310	2010-11-11	ELC
22	16845.0	17452.0	16809.0	17452.0	6310	2010-11-12	ELC
23	17452.0	17452.0	17452.0	17452.0	1000	2010-11-15	ELC
24	17416.0	17416.0	16666.0	16666.0	3740	2010-11-16	ELC
25	16666.0	17487.0	16666.0	17130.0	14590	2010-11-17	ELC
26	17487.0	17487.0	17130.0	17130.0	1100	2010-11-18	ELC
27	17130.0	17130.0	17130.0	17130.0	2100	2010-11-19	ELC
28	16952.0	16952.0	16952.0	16952.0	2000	2010-11-22	ELC
29	16845.0	17130.0	16845.0	17059.0	3600	2010-11-23	ELC
30	17059.0	17059.0	17059.0	17059.0	200	2010-11-24	ELC
31	17095.0	17095.0	17023.0	17059.0	3280	2010-11-25	ELC
32	17487.0	17487.0	16238.0	17059.0	6420	2010-11-26	ELC
33	16238.0	16916.0	16238.0	16845.0	4620	2010-11-29	ELC
34	17452.0	17452.0	16773.0	16845.0	12820	2010-11-30	ELC
35	16809.0	16845.0	16060.0	16773.0	14600	2010-12-01	ELC
36	16417.0	16773.0	16417.0	16773.0	26600	2010-12-02	ELC
37	16773.0	17594.0	16773.0	17487.0	36300	2010-12-03	ELC
38	17844.0	17844.0	16631.0	17666.0	12700	2010-12-06	ELC
39	17594.0	17594.0	16809.0	17380.0	46600	2010-12-07	ELC
40	16881.0	16952.0	16881.0	16952.0	18690	2010-12-08	ELC
41	16131.0	17594.0	16131.0	17523.0	6530	2010-12-09	ELC
42	16773.0	17630.0	16773.0	17487.0	70010	2010-12-10	ELC
43	17523.0	17523.0	17487.0	17487.0	96000	2010-12-13	ELC
44	17452.0	17487.0	16631.0	17487.0	49060	2010-12-14	ELC
45	17487.0	17487.0	16773.0	16773.0	99100	2010-12-15	ELC
46	16773.0	17487.0	15953.0	17487.0	237200	2010-12-16	ELC
47	17487.0	17523.0	16773.0	17523.0	134500	2010-12-17	ELC
48	17273.0	17844.0	17059.0	17487.0	109500	2010-12-20	ELC
49	17487.0	17487.0	17059.0	17416.0	230970	2010-12-21	ELC
50	17487.0	17487.0	16988.0	17273.0	152630	2010-12-22	ELC
51	17773.0	17773.0	16488.0	16773.0	150740	2010-12-23	ELC
52	16131.0	16809.0	16131.0	16738.0	92000	2010-12-24	ELC
53	17273.0	17273.0	16702.0	16916.0	93000	2010-12-27	ELC
54	16916.0	17059.0	16095.0	16202.0	145870	2010-12-28	ELC
55	15739.0	16417.0	15524.0	16417.0	129100	2010-12-29	ELC
56	15631.0	16060.0	15596.0	15631.0	162090	2010-12-30	ELC
57	15667.0	16381.0	15667.0	16381.0	61080	2010-12-31	ELC
58	16345.0	17166.0	16345.0	17166.0	74550	2011-01-04	ELC
59	17416.0	17452.0	17130.0	17130.0	56050	2011-01-05	ELC
60	16773.0	17130.0	16274.0	16274.0	108300	2011-01-06	ELC
61	16060.0	16274.0	15489.0	15560.0	113030	2011-01-07	ELC
62	15275.0	15703.0	15203.0	15596.0	48200	2011-01-10	ELC
63	15596.0	15881.0	15060.0	15703.0	58900	2011-01-11	ELC
64	15346.0	15881.0	15346.0	15596.0	65330	2011-01-12	ELC
65	15596.0	16060.0	15596.0	16060.0	55380	2011-01-13	ELC
66	16060.0	16238.0	15881.0	16167.0	43120	2011-01-14	ELC
67	15417.0	16738.0	15382.0	16131.0	46300	2011-01-17	ELC
68	15703.0	16238.0	15524.0	15703.0	75170	2011-01-18	ELC
69	15703.0	15881.0	15703.0	15881.0	61200	2011-01-19	ELC
70	15703.0	15917.0	15703.0	15917.0	82530	2011-01-20	ELC
71	15917.0	15953.0	15703.0	15953.0	135030	2011-01-21	ELC
72	15703.0	15846.0	15703.0	15703.0	60730	2011-01-24	ELC
73	15524.0	15988.0	15524.0	15631.0	30350	2011-01-25	ELC
74	15417.0	15810.0	15382.0	15703.0	46100	2011-01-26	ELC
75	16060.0	16060.0	15703.0	15881.0	34000	2011-01-27	ELC
76	15881.0	16666.0	15881.0	16417.0	102660	2011-01-28	ELC
77	17095.0	17095.0	16417.0	16773.0	39850	2011-02-08	ELC
78	16773.0	16773.0	16417.0	16417.0	44550	2011-02-09	ELC
79	16417.0	16417.0	16131.0	16131.0	29240	2011-02-10	ELC
80	16417.0	16666.0	16417.0	16666.0	112480	2011-02-11	ELC
81	16666.0	16738.0	16417.0	16666.0	30140	2011-02-14	ELC
82	16702.0	16702.0	16417.0	16417.0	25300	2011-02-15	ELC
83	16559.0	16595.0	16452.0	16559.0	52710	2011-02-16	ELC
84	16666.0	16666.0	16417.0	16559.0	75610	2011-02-17	ELC
85	16381.0	16595.0	16345.0	16595.0	28700	2011-02-18	ELC
86	15810.0	16238.0	15774.0	15774.0	22390	2011-02-21	ELC
87	15167.0	15346.0	14989.0	15203.0	56910	2011-02-22	ELC
88	15881.0	15881.0	15346.0	15346.0	17770	2011-02-23	ELC
89	15203.0	15203.0	14989.0	14989.0	37280	2011-02-24	ELC
90	15167.0	15167.0	14811.0	15167.0	37550	2011-02-25	ELC
91	15167.0	15167.0	14989.0	15060.0	14590	2011-02-28	ELC
92	14632.0	15060.0	14632.0	15060.0	21010	2011-03-01	ELC
93	14953.0	14953.0	14311.0	14311.0	17380	2011-03-02	ELC
94	14275.0	14632.0	14275.0	14275.0	86950	2011-03-03	ELC
95	14275.0	14311.0	14275.0	14275.0	93750	2011-03-04	ELC
96	13918.0	14275.0	13918.0	14275.0	37500	2011-03-07	ELC
97	13918.0	14275.0	13918.0	14275.0	5080	2011-03-08	ELC
98	14240.0	14240.0	14204.0	14204.0	18500	2011-03-09	ELC
99	14240.0	14275.0	14133.0	14204.0	49270	2011-03-10	ELC
100	14275.0	14275.0	14168.0	14204.0	35850	2011-03-11	ELC
101	14204.0	14275.0	13918.0	14204.0	19390	2011-03-14	ELC
102	14204.0	14204.0	14025.0	14025.0	24300	2011-03-15	ELC
103	13740.0	13990.0	13740.0	13990.0	22450	2011-03-16	ELC
104	14133.0	14133.0	13312.0	13990.0	24600	2011-03-17	ELC
105	13954.0	13954.0	13847.0	13883.0	21600	2011-03-18	ELC
106	13847.0	13883.0	13526.0	13883.0	54530	2011-03-21	ELC
107	13847.0	13847.0	13383.0	13562.0	30050	2011-03-22	ELC
108	13883.0	13883.0	13205.0	13562.0	36680	2011-03-23	ELC
109	13526.0	13526.0	13205.0	13383.0	18930	2011-03-24	ELC
110	13205.0	13205.0	12848.0	12919.0	21500	2011-03-25	ELC
111	13205.0	13526.0	12669.0	12955.0	54810	2011-03-28	ELC
112	12883.0	13383.0	12348.0	13383.0	38860	2011-03-29	ELC
113	13454.0	13454.0	12776.0	12848.0	35010	2011-03-30	ELC
114	13205.0	13205.0	12848.0	12848.0	69440	2011-03-31	ELC
115	13133.0	13133.0	12205.0	12205.0	64920	2011-04-01	ELC
116	12205.0	12812.0	12205.0	12812.0	98840	2011-04-04	ELC
117	13276.0	13276.0	12420.0	12955.0	152210	2011-04-05	ELC
118	12491.0	13597.0	12491.0	13597.0	130410	2011-04-06	ELC
119	13205.0	13454.0	13205.0	13347.0	87200	2011-04-07	ELC
120	12705.0	13454.0	12705.0	13454.0	68340	2011-04-08	ELC
121	13419.0	13811.0	13026.0	13811.0	92050	2011-04-13	ELC
122	13419.0	13562.0	13383.0	13562.0	84210	2011-04-14	ELC
123	14061.0	14061.0	13169.0	13169.0	74260	2011-04-15	ELC
124	13169.0	13169.0	12669.0	13169.0	53480	2011-04-18	ELC
