	Open	High	Low	Close	Volume	TradingDate	Code
0	21900.0	22000.0	21900.0	21900.0	8800	2022-05-10 07:00:00	CMT
1	21900.0	21900.0	21900.0	21900.0	0	2022-05-10 08:00:00	CMT
2	22800.0	22900.0	22800.0	22900.0	200	2022-05-12 02:00:00	CMT
3	21900.0	22700.0	21900.0	22700.0	200	2022-05-12 03:00:00	CMT
4	22700.0	22700.0	22700.0	22700.0	0	2022-05-12 04:00:00	CMT
5	22700.0	22700.0	22700.0	22700.0	0	2022-05-12 06:00:00	CMT
6	22700.0	22700.0	22700.0	22700.0	0	2022-05-12 07:00:00	CMT
7	22700.0	22700.0	22700.0	22700.0	0	2022-05-12 08:00:00	CMT
8	20500.0	20500.0	20500.0	20500.0	500	2022-05-13 06:00:00	CMT
9	21800.0	21800.0	21800.0	21800.0	500	2022-05-13 07:00:00	CMT
10	21800.0	21800.0	21800.0	21800.0	0	2022-05-13 08:00:00	CMT
11	21000.0	22400.0	21000.0	22400.0	5000	2022-05-16 02:00:00	CMT
12	22400.0	22400.0	22000.0	22400.0	1800	2022-05-16 03:00:00	CMT
13	22000.0	22500.0	22000.0	22500.0	1700	2022-05-16 04:00:00	CMT
14	22000.0	22000.0	21900.0	21900.0	2000	2022-05-16 06:00:00	CMT
15	21900.0	21900.0	21900.0	21900.0	0	2022-05-16 07:00:00	CMT
16	21900.0	21900.0	21900.0	21900.0	0	2022-05-16 08:00:00	CMT
17	20000.0	20000.0	20000.0	20000.0	100	2022-05-17 02:00:00	CMT
18	21000.0	21000.0	21000.0	21000.0	3200	2022-05-17 03:00:00	CMT
19	21000.0	21000.0	21000.0	21000.0	0	2022-05-17 04:00:00	CMT
20	21000.0	21000.0	21000.0	21000.0	0	2022-05-17 06:00:00	CMT
21	21000.0	21000.0	21000.0	21000.0	1800	2022-05-17 07:00:00	CMT
22	21000.0	21000.0	21000.0	21000.0	0	2022-05-17 08:00:00	CMT
23	22200.0	22300.0	22100.0	22100.0	5000	2022-05-18 06:00:00	CMT
24	22100.0	22100.0	22100.0	22100.0	0	2022-05-18 07:00:00	CMT
25	22100.0	22100.0	22100.0	22100.0	0	2022-05-18 08:00:00	CMT
26	20200.0	20200.0	20200.0	20200.0	2000	2022-05-19 02:00:00	CMT
27	20200.0	20200.0	20200.0	20200.0	0	2022-05-19 03:00:00	CMT
28	22400.0	22400.0	22400.0	22400.0	100	2022-05-19 04:00:00	CMT
29	22400.0	22400.0	22400.0	22400.0	0	2022-05-19 06:00:00	CMT
30	22400.0	22400.0	22400.0	22400.0	0	2022-05-19 07:00:00	CMT
31	22400.0	22400.0	22400.0	22400.0	0	2022-05-19 08:00:00	CMT
32	22300.0	22500.0	22300.0	22500.0	13100	2022-05-20 02:00:00	CMT
33	22500.0	23300.0	22500.0	23300.0	14100	2022-05-20 03:00:00	CMT
34	23300.0	23300.0	23300.0	23300.0	2200	2022-05-20 04:00:00	CMT
35	23300.0	23300.0	23300.0	23300.0	4100	2022-05-20 06:00:00	CMT
36	23300.0	23300.0	23300.0	23300.0	1700	2022-05-20 07:00:00	CMT
37	23300.0	23300.0	23300.0	23300.0	0	2022-05-20 08:00:00	CMT
38	21000.0	21000.0	21000.0	21000.0	500	2022-05-23 06:00:00	CMT
39	21000.0	21000.0	21000.0	21000.0	0	2022-05-23 07:00:00	CMT
40	19000.0	19000.0	19000.0	19000.0	400	2022-05-24 02:00:00	CMT
41	19000.0	19000.0	19000.0	19000.0	0	2022-05-24 03:00:00	CMT
42	19000.0	19000.0	19000.0	19000.0	0	2022-05-24 04:00:00	CMT
43	19000.0	19000.0	19000.0	19000.0	0	2022-05-24 06:00:00	CMT
44	19000.0	19000.0	19000.0	19000.0	0	2022-05-24 07:00:00	CMT
45	19000.0	19000.0	19000.0	19000.0	0	2022-05-24 08:00:00	CMT
