	Open	High	Low	Close	Volume	TradingDate	Code
0	5500.0	5500.0	5500.0	5500.0	100	2022-11-11 02:00:00	NDX
1	5500.0	5500.0	5500.0	5500.0	0	2022-11-11 02:30:00	NDX
2	5400.0	5400.0	5400.0	5400.0	5800	2022-11-11 03:00:00	NDX
3	5400.0	5500.0	5400.0	5400.0	6500	2022-11-11 03:30:00	NDX
4	5400.0	5400.0	5400.0	5400.0	6000	2022-11-11 04:00:00	NDX
5	5400.0	5400.0	5400.0	5400.0	0	2022-11-11 04:30:00	NDX
6	5400.0	5400.0	5400.0	5400.0	1000	2022-11-11 06:00:00	NDX
7	5400.0	5400.0	5400.0	5400.0	0	2022-11-11 06:30:00	NDX
8	5400.0	5400.0	5400.0	5400.0	400	2022-11-11 07:00:00	NDX
9	5400.0	5400.0	5400.0	5400.0	3000	2022-11-11 07:30:00	NDX
10	5400.0	5400.0	5400.0	5400.0	0	2022-11-11 08:00:00	NDX
11	5300.0	5300.0	5300.0	5300.0	6200	2022-11-14 02:30:00	NDX
12	5300.0	5300.0	5300.0	5300.0	0	2022-11-14 03:00:00	NDX
13	5300.0	5300.0	5300.0	5300.0	10000	2022-11-14 03:30:00	NDX
14	5300.0	5300.0	5300.0	5300.0	0	2022-11-14 04:00:00	NDX
15	5300.0	5300.0	5300.0	5300.0	0	2022-11-14 04:30:00	NDX
16	5200.0	5200.0	5000.0	5000.0	15800	2022-11-14 06:00:00	NDX
17	5300.0	5300.0	5200.0	5200.0	600	2022-11-14 06:30:00	NDX
18	5200.0	5200.0	5000.0	5200.0	5500	2022-11-14 07:00:00	NDX
19	5000.0	5000.0	5000.0	5000.0	300	2022-11-14 07:30:00	NDX
20	5000.0	5000.0	5000.0	5000.0	0	2022-11-14 08:00:00	NDX
21	5000.0	5000.0	4700.0	4700.0	17000	2022-11-15 02:30:00	NDX
22	4700.0	4700.0	4700.0	4700.0	1500	2022-11-15 03:00:00	NDX
23	4700.0	4700.0	4700.0	4700.0	5500	2022-11-15 03:30:00	NDX
24	4700.0	4700.0	4700.0	4700.0	0	2022-11-15 04:00:00	NDX
25	4700.0	4700.0	4700.0	4700.0	0	2022-11-15 04:30:00	NDX
26	4700.0	4700.0	4700.0	4700.0	12000	2022-11-15 06:00:00	NDX
27	4700.0	4700.0	4600.0	4600.0	2800	2022-11-15 06:30:00	NDX
28	4600.0	4600.0	4600.0	4600.0	0	2022-11-15 07:00:00	NDX
29	4600.0	4600.0	4600.0	4600.0	0	2022-11-15 07:30:00	NDX
30	4600.0	4600.0	4600.0	4600.0	0	2022-11-15 08:00:00	NDX
31	4500.0	4500.0	4500.0	4500.0	1100	2022-11-16 02:00:00	NDX
32	4500.0	4500.0	4500.0	4500.0	4900	2022-11-16 02:30:00	NDX
33	4500.0	4500.0	4500.0	4500.0	400	2022-11-16 03:00:00	NDX
34	4700.0	4800.0	4700.0	4700.0	7600	2022-11-16 03:30:00	NDX
35	4700.0	4800.0	4700.0	4800.0	1400	2022-11-16 04:00:00	NDX
36	4800.0	4800.0	4800.0	4800.0	0	2022-11-16 04:30:00	NDX
37	4800.0	5000.0	4800.0	5000.0	8300	2022-11-16 06:00:00	NDX
38	5000.0	5000.0	5000.0	5000.0	0	2022-11-16 06:30:00	NDX
39	5000.0	5000.0	5000.0	5000.0	0	2022-11-16 07:00:00	NDX
40	5000.0	5000.0	5000.0	5000.0	0	2022-11-16 07:30:00	NDX
41	5000.0	5300.0	5000.0	5300.0	200	2022-11-17 02:00:00	NDX
42	5300.0	5400.0	5300.0	5400.0	1200	2022-11-17 02:30:00	NDX
43	5400.0	5400.0	5400.0	5400.0	0	2022-11-17 03:00:00	NDX
44	5400.0	5400.0	5400.0	5400.0	0	2022-11-17 03:30:00	NDX
45	5400.0	5400.0	5400.0	5400.0	0	2022-11-17 04:00:00	NDX
46	5400.0	5400.0	5400.0	5400.0	0	2022-11-17 04:30:00	NDX
47	5000.0	5000.0	5000.0	5000.0	2000	2022-11-17 06:00:00	NDX
48	5100.0	5100.0	5000.0	5100.0	7000	2022-11-17 06:30:00	NDX
49	5100.0	5300.0	5100.0	5300.0	300	2022-11-17 07:00:00	NDX
50	5300.0	5300.0	5300.0	5300.0	0	2022-11-17 07:30:00	NDX
51	5200.0	5200.0	5200.0	5200.0	0	2022-11-18 03:00:00	NDX
52	5200.0	5200.0	5200.0	5200.0	300	2022-11-18 03:30:00	NDX
53	5200.0	5200.0	5200.0	5200.0	0	2022-11-18 04:00:00	NDX
54	5200.0	5200.0	5200.0	5200.0	0	2022-11-18 04:30:00	NDX
55	5200.0	5200.0	5200.0	5200.0	0	2022-11-18 06:00:00	NDX
56	5300.0	5300.0	5300.0	5300.0	100	2022-11-18 06:30:00	NDX
57	5600.0	5600.0	5400.0	5400.0	500	2022-11-18 07:00:00	NDX
58	5600.0	5600.0	5600.0	5600.0	100	2022-11-18 07:30:00	NDX
59	5600.0	5600.0	5600.0	5600.0	0	2022-11-18 08:00:00	NDX
60	5300.0	5400.0	5300.0	5400.0	900	2022-11-21 02:00:00	NDX
61	5300.0	5700.0	5300.0	5700.0	6200	2022-11-21 02:30:00	NDX
62	5700.0	5700.0	5700.0	5700.0	700	2022-11-21 03:00:00	NDX
63	5700.0	5700.0	5700.0	5700.0	0	2022-11-21 03:30:00	NDX
64	5700.0	5700.0	5700.0	5700.0	0	2022-11-21 04:00:00	NDX
65	5700.0	5700.0	5700.0	5700.0	0	2022-11-21 04:30:00	NDX
66	5600.0	5800.0	5600.0	5800.0	2100	2022-11-21 06:00:00	NDX
67	5700.0	5700.0	5700.0	5700.0	2300	2022-11-21 06:30:00	NDX
68	5700.0	5700.0	5700.0	5700.0	2500	2022-11-21 07:00:00	NDX
69	5700.0	5700.0	5700.0	5700.0	0	2022-11-21 07:30:00	NDX
70	5700.0	5700.0	5700.0	5700.0	0	2022-11-21 08:00:00	NDX
71	5800.0	5800.0	5800.0	5800.0	600	2022-11-22 03:00:00	NDX
72	5800.0	5800.0	5800.0	5800.0	0	2022-11-22 03:30:00	NDX
73	5800.0	5800.0	5800.0	5800.0	500	2022-11-22 04:00:00	NDX
74	5800.0	5800.0	5800.0	5800.0	0	2022-11-22 04:30:00	NDX
75	5600.0	5600.0	5600.0	5600.0	2000	2022-11-22 06:00:00	NDX
76	5600.0	5700.0	5600.0	5600.0	10300	2022-11-22 06:30:00	NDX
77	5600.0	5600.0	5600.0	5600.0	2000	2022-11-22 07:00:00	NDX
78	5700.0	5700.0	5700.0	5700.0	100	2022-11-22 07:30:00	NDX
79	5700.0	5700.0	5700.0	5700.0	0	2022-11-22 08:00:00	NDX
80	5600.0	5900.0	5600.0	5900.0	200	2022-11-23 02:00:00	NDX
81	5900.0	5900.0	5900.0	5900.0	0	2022-11-23 02:30:00	NDX
82	5700.0	5700.0	5700.0	5700.0	800	2022-11-23 03:00:00	NDX
83	5700.0	5700.0	5700.0	5700.0	0	2022-11-23 03:30:00	NDX
84	5700.0	5700.0	5700.0	5700.0	2800	2022-11-23 04:00:00	NDX
85	5700.0	5700.0	5700.0	5700.0	0	2022-11-23 04:30:00	NDX
86	5700.0	5800.0	5700.0	5800.0	2300	2022-11-23 06:00:00	NDX
87	5800.0	5800.0	5800.0	5800.0	0	2022-11-23 06:30:00	NDX
88	5700.0	5700.0	5700.0	5700.0	2000	2022-11-23 07:00:00	NDX
89	5700.0	5700.0	5700.0	5700.0	200	2022-11-23 07:30:00	NDX
90	5700.0	5700.0	5700.0	5700.0	0	2022-11-23 08:00:00	NDX
91	5600.0	5600.0	5600.0	5600.0	300	2022-11-24 04:00:00	NDX
92	5600.0	5600.0	5600.0	5600.0	0	2022-11-24 04:30:00	NDX
93	5800.0	5800.0	5800.0	5800.0	100	2022-11-24 06:00:00	NDX
94	5800.0	5800.0	5800.0	5800.0	0	2022-11-24 06:30:00	NDX
95	5800.0	5800.0	5800.0	5800.0	0	2022-11-24 07:00:00	NDX
96	5800.0	5800.0	5800.0	5800.0	0	2022-11-24 07:30:00	NDX
97	5800.0	5800.0	5800.0	5800.0	0	2022-11-24 08:00:00	NDX
98	5300.0	5900.0	5300.0	5900.0	200	2022-11-25 02:00:00	NDX
99	5900.0	5900.0	5900.0	5900.0	0	2022-11-25 02:30:00	NDX
100	5900.0	5900.0	5900.0	5900.0	0	2022-11-25 03:00:00	NDX
101	5900.0	5900.0	5900.0	5900.0	0	2022-11-25 03:30:00	NDX
102	5900.0	5900.0	5900.0	5900.0	0	2022-11-25 04:00:00	NDX
103	5900.0	5900.0	5900.0	5900.0	0	2022-11-25 04:30:00	NDX
104	5900.0	5900.0	5900.0	5900.0	0	2022-11-25 06:00:00	NDX
105	5800.0	5800.0	5800.0	5800.0	200	2022-11-25 06:30:00	NDX
106	5800.0	5800.0	5600.0	5600.0	300	2022-11-25 07:00:00	NDX
107	5800.0	5800.0	5800.0	5800.0	300	2022-11-25 07:30:00	NDX
108	5800.0	5800.0	5800.0	5800.0	0	2022-11-25 08:00:00	NDX
109	5700.0	5700.0	5700.0	5700.0	500	2022-11-28 02:00:00	NDX
