	Open	High	Low	Close	Volume	TradingDate	Code
0	17260.0	19260.0	17260.0	18490.0	324200	2022-05-10 02:00:00	MBS
1	19030.0	19490.0	18640.0	18870.0	145600	2022-05-10 03:00:00	MBS
2	19100.0	19100.0	18410.0	18410.0	33100	2022-05-10 04:00:00	MBS
3	18410.0	18870.0	18260.0	18640.0	81100	2022-05-10 06:00:00	MBS
4	18640.0	19100.0	18490.0	19030.0	110300	2022-05-10 07:00:00	MBS
5	19030.0	19030.0	19030.0	19030.0	0	2022-05-10 08:00:00	MBS
6	19560.0	19560.0	19180.0	19410.0	56700	2022-05-11 02:00:00	MBS
7	19410.0	19410.0	19030.0	19100.0	40900	2022-05-11 03:00:00	MBS
8	19100.0	19100.0	19030.0	19030.0	13400	2022-05-11 04:00:00	MBS
9	19030.0	19260.0	18950.0	19180.0	48000	2022-05-11 06:00:00	MBS
10	19180.0	19260.0	18870.0	19030.0	32500	2022-05-11 07:00:00	MBS
11	19030.0	19030.0	18640.0	18720.0	28600	2022-05-12 02:00:00	MBS
12	18800.0	18800.0	18180.0	18410.0	67400	2022-05-12 03:00:00	MBS
13	18410.0	18410.0	17800.0	18030.0	42200	2022-05-12 04:00:00	MBS
14	18030.0	18260.0	17190.0	17420.0	521100	2022-05-12 06:00:00	MBS
15	17420.0	17650.0	17190.0	17190.0	199600	2022-05-12 07:00:00	MBS
16	17190.0	17190.0	17190.0	17190.0	0	2022-05-12 08:00:00	MBS
17	15500.0	17030.0	15500.0	16260.0	243100	2022-05-13 02:00:00	MBS
18	16340.0	16800.0	16260.0	16420.0	148100	2022-05-13 03:00:00	MBS
19	16420.0	16420.0	16110.0	16110.0	169400	2022-05-13 04:00:00	MBS
20	16110.0	16420.0	15500.0	15800.0	528900	2022-05-13 06:00:00	MBS
21	15880.0	15960.0	15500.0	15500.0	537400	2022-05-13 07:00:00	MBS
22	15500.0	15500.0	15500.0	15500.0	0	2022-05-13 08:00:00	MBS
23	13960.0	16880.0	13960.0	16650.0	264800	2022-05-16 02:00:00	MBS
24	16570.0	16720.0	16110.0	16260.0	160900	2022-05-16 03:00:00	MBS
25	16260.0	16260.0	16260.0	16260.0	15100	2022-05-16 04:00:00	MBS
26	16260.0	16260.0	15650.0	16030.0	125600	2022-05-16 06:00:00	MBS
27	16030.0	16110.0	15880.0	15880.0	62200	2022-05-16 07:00:00	MBS
28	15880.0	15880.0	15880.0	15880.0	0	2022-05-16 08:00:00	MBS
29	14350.0	16490.0	14350.0	16190.0	65900	2022-05-17 02:00:00	MBS
30	16190.0	17030.0	16190.0	16800.0	256200	2022-05-17 03:00:00	MBS
31	16800.0	16880.0	16650.0	16800.0	13700	2022-05-17 04:00:00	MBS
32	16800.0	17420.0	16720.0	17340.0	179700	2022-05-17 06:00:00	MBS
33	17340.0	17420.0	17260.0	17420.0	235900	2022-05-17 07:00:00	MBS
34	17420.0	17420.0	17420.0	17420.0	0	2022-05-17 08:00:00	MBS
35	17650.0	18570.0	17420.0	18340.0	391800	2022-05-18 02:00:00	MBS
36	18340.0	18340.0	17800.0	17800.0	154800	2022-05-18 03:00:00	MBS
37	17880.0	17950.0	17880.0	17880.0	45400	2022-05-18 04:00:00	MBS
38	17950.0	18110.0	17260.0	17490.0	194700	2022-05-18 06:00:00	MBS
39	17490.0	17650.0	17340.0	17340.0	106700	2022-05-18 07:00:00	MBS
40	17340.0	17340.0	17340.0	17340.0	0	2022-05-18 08:00:00	MBS
41	17260.0	17340.0	16190.0	17260.0	292900	2022-05-19 02:00:00	MBS
42	17110.0	17340.0	16960.0	17340.0	93100	2022-05-19 03:00:00	MBS
43	17260.0	17490.0	17190.0	17260.0	114800	2022-05-19 04:00:00	MBS
44	17260.0	17650.0	17260.0	17340.0	164000	2022-05-19 06:00:00	MBS
45	17340.0	18030.0	17340.0	17720.0	154900	2022-05-19 07:00:00	MBS
46	17720.0	17720.0	17720.0	17720.0	0	2022-05-19 08:00:00	MBS
47	17720.0	18410.0	17260.0	18260.0	183600	2022-05-20 02:00:00	MBS
48	18340.0	18490.0	18030.0	18180.0	165400	2022-05-20 03:00:00	MBS
49	18180.0	18260.0	17950.0	17950.0	50600	2022-05-20 04:00:00	MBS
50	18030.0	18030.0	17490.0	17720.0	156600	2022-05-20 06:00:00	MBS
51	17800.0	17880.0	17570.0	17650.0	63800	2022-05-20 07:00:00	MBS
52	17650.0	17650.0	17650.0	17650.0	0	2022-05-20 08:00:00	MBS
53	17650.0	17800.0	17260.0	17420.0	81600	2022-05-23 02:00:00	MBS
54	17490.0	17650.0	17260.0	17340.0	128800	2022-05-23 03:00:00	MBS
