	Open	High	Low	Close	Volume	TradingDate	Code
0	21000.0	21000.0	20800.0	20850.0	859400	2023-02-09 02:15:00	HPG
1	20850.0	20850.0	20650.0	20700.0	548900	2023-02-09 02:30:00	HPG
2	20700.0	20900.0	20700.0	20900.0	518400	2023-02-09 02:45:00	HPG
3	20850.0	20900.0	20750.0	20750.0	558200	2023-02-09 03:00:00	HPG
4	20750.0	20800.0	20700.0	20750.0	307900	2023-02-09 03:15:00	HPG
5	20750.0	20800.0	20700.0	20800.0	446900	2023-02-09 03:30:00	HPG
6	20750.0	21250.0	20750.0	21200.0	2192300	2023-02-09 03:45:00	HPG
7	21150.0	21200.0	20900.0	20900.0	765900	2023-02-09 04:00:00	HPG
8	20900.0	20950.0	20750.0	20800.0	608100	2023-02-09 04:15:00	HPG
9	20800.0	20800.0	20800.0	20800.0	3800	2023-02-09 04:30:00	HPG
10	20800.0	20850.0	20650.0	20750.0	1989200	2023-02-09 06:00:00	HPG
11	20750.0	20950.0	20700.0	20800.0	1763800	2023-02-09 06:15:00	HPG
12	20750.0	20800.0	20600.0	20800.0	1032300	2023-02-09 06:30:00	HPG
13	20800.0	20850.0	20700.0	20750.0	1137800	2023-02-09 06:45:00	HPG
14	20800.0	20850.0	20700.0	20700.0	865200	2023-02-09 07:00:00	HPG
15	20700.0	20850.0	20600.0	20700.0	1649600	2023-02-09 07:15:00	HPG
16	20700.0	20700.0	20650.0	20700.0	8800	2023-02-09 07:30:00	HPG
17	20600.0	20600.0	20600.0	20600.0	1086800	2023-02-09 07:45:00	HPG
18	20600.0	20600.0	20600.0	20600.0	0	2023-02-09 08:00:00	HPG
19	20400.0	20450.0	20400.0	20400.0	52300	2023-02-10 07:30:00	HPG
20	20500.0	20500.0	20500.0	20500.0	872100	2023-02-10 07:45:00	HPG
21	20500.0	20500.0	20500.0	20500.0	0	2023-02-10 08:00:00	HPG
22	20400.0	20400.0	20150.0	20400.0	1214600	2023-02-13 02:15:00	HPG
23	20350.0	20400.0	20150.0	20200.0	862100	2023-02-13 02:30:00	HPG
24	20200.0	20250.0	20050.0	20050.0	889300	2023-02-13 02:45:00	HPG
25	20050.0	20200.0	20000.0	20050.0	780600	2023-02-13 03:00:00	HPG
26	20000.0	20050.0	19800.0	20000.0	2098700	2023-02-13 03:15:00	HPG
27	20000.0	20150.0	19950.0	20050.0	643000	2023-02-13 03:30:00	HPG
28	20050.0	20050.0	19900.0	19950.0	760800	2023-02-13 03:45:00	HPG
29	19950.0	20000.0	19900.0	19950.0	436800	2023-02-13 04:00:00	HPG
30	19950.0	20000.0	19900.0	20000.0	539000	2023-02-13 04:15:00	HPG
31	20000.0	20000.0	20000.0	20000.0	7100	2023-02-13 04:30:00	HPG
32	20000.0	20000.0	19850.0	19950.0	1047800	2023-02-13 06:00:00	HPG
33	19950.0	20000.0	19750.0	19750.0	1688200	2023-02-13 06:15:00	HPG
34	19750.0	19950.0	19750.0	19950.0	1698800	2023-02-13 06:30:00	HPG
35	19950.0	19950.0	19850.0	19850.0	1144700	2023-02-13 06:45:00	HPG
36	19850.0	19900.0	19750.0	19800.0	1416800	2023-02-13 07:00:00	HPG
37	19800.0	20300.0	19800.0	19950.0	2525100	2023-02-13 07:15:00	HPG
38	20000.0	20000.0	19950.0	19950.0	20700	2023-02-13 07:30:00	HPG
